ID de Factura,Sucursal,Tipo Cliente,Genero,Categoria,Precio Unitario,Cantidad,Impuesto 5%,Total,Fecha,Hora,Pago,Costo de Bienes Vendidos,Porcentaje de Margen Bruto,Ingreso Bruto
220-28-1851,SUR,Normal,Masculino,Lacteos,34.73,2,3.473,72.933,3/1/2019,18:14,Monedero electrónico,69.46,4.761904762,3.473
600-38-9738,TROMPILLO,Miembro,Masculino,Bebidas,71.92,5,17.98,377.58,1/17/2019,15:05,Tarjeta de credito,359.6,4.761904762,17.98
734-91-1155,TROMPILLO,Normal,Femenino,Limpieza Del Hogar,45.71,3,6.8565,143.9865,3/26/2019,10:34,Tarjeta de credito,137.13,4.761904762,6.8565
451-28-5717,SUR,Miembro,Femenino,Congelados,83.17,6,24.951,523.971,3/20/2019,11:23,Efectivo,499.02,4.761904762,24.951
609-81-8548,EQUIPETROL,Miembro,Femenino,Bebidas,37.44,6,11.232,235.872,2/6/2019,13:55,Tarjeta de credito,224.64,4.761904762,11.232
133-14-7229,URUBO FIDALGA,Normal,Masculino,Congelados,62.87,2,6.287,132.027,1/1/2019,11:43,Efectivo,125.74,4.761904762,6.287
534-01-4457,URUBO FIDALGA,Normal,Masculino,Carnes y Embutidos,81.71,6,24.513,514.773,1/27/2019,14:36,Tarjeta de credito,490.26,4.761904762,24.513
719-89-8991,REYES,Miembro,Femenino,Panaderia,91.41,5,22.8525,479.9025,2/25/2019,16:03,Monedero electrónico,457.05,4.761904762,22.8525
286-62-6248,URUBO FIDALGA,Normal,Masculino,Congelados,39.21,4,7.842,164.682,1/16/2019,20:03,Tarjeta de credito,156.84,4.761904762,7.842
339-38-9982,SUR,Miembro,Masculino,Snack y Dulces,59.86,2,5.986,125.706,1/13/2019,14:55,Monedero electrónico,119.72,4.761904762,5.986
827-44-5872,REYES,Miembro,Femenino,Panaderia,54.36,10,27.18,570.78,2/7/2019,11:28,Tarjeta de credito,543.6,4.761904762,27.18
827-77-7633,EQUIPETROL,Normal,Masculino,Panaderia,98.09,9,44.1405,926.9505,2/17/2019,19:41,Efectivo,882.81,4.761904762,44.1405
287-83-1405,SUR,Normal,Masculino,Limpieza Del Hogar,25.43,6,7.629,160.209,2/12/2019,19:01,Monedero electrónico,152.58,4.761904762,7.629
435-13-4908,REYES,Miembro,Masculino,Bebidas,86.68,8,34.672,728.112,1/24/2019,18:04,Tarjeta de credito,693.44,4.761904762,34.672
857-67-9057,EQUIPETROL,Normal,Masculino,Snack y Dulces,22.95,10,11.475,240.975,2/6/2019,19:20,Monedero electrónico,229.5,4.761904762,11.475
236-27-1144,REYES,Normal,Femenino,Limpieza Del Hogar,16.31,9,7.3395,154.1295,3/26/2019,10:31,Monedero electrónico,146.79,4.761904762,7.3395
892-05-6689,URUBO FIDALGA,Normal,Femenino,Congelados,28.32,5,7.08,148.68,3/11/2019,13:28,Monedero electrónico,141.6,4.761904762,7.08
583-41-4548,SUR,Normal,Masculino,Snack y Dulces,16.67,7,5.8345,122.5245,2/7/2019,11:36,Monedero electrónico,116.69,4.761904762,5.8345
339-12-4827,URUBO FIDALGA,Miembro,Femenino,Snack y Dulces,73.96,1,3.698,77.658,1/5/2019,11:32,Tarjeta de credito,73.96,4.761904762,3.698
643-38-7867,EQUIPETROL,Normal,Masculino,Limpieza Del Hogar,97.94,1,4.897,102.837,3/7/2019,11:44,Monedero electrónico,97.94,4.761904762,4.897
308-81-0538,TROMPILLO,Normal,Femenino,Congelados,73.05,4,14.61,306.81,2/25/2019,17:16,Tarjeta de credito,292.2,4.761904762,14.61
358-88-9262,EQUIPETROL,Miembro,Femenino,Snack y Dulces,87.48,6,26.244,551.124,2/1/2019,18:43,Monedero electrónico,524.88,4.761904762,26.244
460-35-4390,TROMPILLO,Normal,Masculino,Despensa y Abarrotes,30.68,3,4.602,96.642,1/22/2019,11:00,Monedero electrónico,92.04,4.761904762,4.602
343-87-0864,SUR,Miembro,Masculino,Cuidado Personal,75.88,1,3.794,79.674,1/3/2019,10:30,Tarjeta de credito,75.88,4.761904762,3.794
173-50-1108,URUBO FIDALGA,Miembro,Femenino,Congelados,20.18,4,4.036,84.756,2/13/2019,12:14,Tarjeta de credito,80.72,4.761904762,4.036
243-47-2663,EQUIPETROL,Miembro,Masculino,Limpieza Del Hogar,18.77,6,5.631,118.251,1/28/2019,16:43,Tarjeta de credito,112.62,4.761904762,5.631
841-18-8232,REYES,Normal,Femenino,Carnes y Embutidos,71.2,1,3.56,74.76,1/5/2019,20:40,Tarjeta de credito,71.2,4.761904762,3.56
701-23-5550,REYES,Miembro,Masculino,Panaderia,38.81,4,7.762,163.002,3/19/2019,13:40,Monedero electrónico,155.24,4.761904762,7.762
647-50-1224,REYES,Normal,Femenino,Limpieza Del Hogar,29.42,10,14.71,308.91,1/12/2019,16:23,Monedero electrónico,294.2,4.761904762,14.71
541-48-8554,URUBO FIDALGA,Normal,Masculino,Snack y Dulces,60.95,9,27.4275,575.9775,1/7/2019,12:08,Tarjeta de credito,548.55,4.761904762,27.4275
539-21-7227,SUR,Normal,Femenino,Limpieza Del Hogar,51.54,5,12.885,270.585,1/26/2019,17:45,Efectivo,257.7,4.761904762,12.885
213-32-1216,URUBO FIDALGA,Normal,Femenino,Bebidas,66.06,6,19.818,416.178,1/23/2019,10:28,Efectivo,396.36,4.761904762,19.818
747-58-7183,EQUIPETROL,Normal,Masculino,Snack y Dulces,57.27,3,8.5905,180.4005,2/9/2019,20:31,Monedero electrónico,171.81,4.761904762,8.5905
582-52-8065,EQUIPETROL,Normal,Femenino,Snack y Dulces,54.31,9,24.4395,513.2295,2/22/2019,10:49,Efectivo,488.79,4.761904762,24.4395
210-57-1719,SUR,Normal,Femenino,Lacteos,58.24,9,26.208,550.368,2/5/2019,12:34,Efectivo,524.16,4.761904762,26.208
399-69-4630,SUR,Normal,Masculino,Cuidado Personal,22.21,6,6.663,139.923,3/7/2019,10:23,Tarjeta de credito,133.26,4.761904762,6.663
134-75-2619,TROMPILLO,Miembro,Masculino,Snack y Dulces,19.32,7,6.762,142.002,3/25/2019,18:51,Efectivo,135.24,4.761904762,6.762
356-44-8813,REYES,Normal,Masculino,Snack y Dulces,37.48,3,5.622,118.062,1/20/2019,13:45,Tarjeta de credito,112.44,4.761904762,5.622
198-66-9832,URUBO FIDALGA,Miembro,Femenino,Cuidado Personal,72.04,2,7.204,151.284,2/4/2019,19:38,Efectivo,144.08,4.761904762,7.204
283-26-5248,EQUIPETROL,Miembro,Femenino,Carnes y Embutidos,98.52,10,49.26,1034.46,1/30/2019,20:23,Monedero electrónico,985.2,4.761904762,49.26
712-39-0363,REYES,Miembro,Masculino,Congelados,41.66,6,12.498,262.458,1/2/2019,15:24,Monedero electrónico,249.96,4.761904762,12.498
218-59-9410,EQUIPETROL,Miembro,Femenino,Panaderia,72.42,3,10.863,228.123,3/29/2019,16:54,Monedero electrónico,217.26,4.761904762,10.863
174-75-0888,REYES,Normal,Masculino,Snack y Dulces,21.58,9,9.711,203.931,3/14/2019,12:32,Efectivo,194.22,4.761904762,9.711
866-99-7614,REYES,Normal,Masculino,Cuidado Personal,89.2,10,44.6,936.6,2/11/2019,15:42,Tarjeta de credito,892.0,4.761904762,44.6
134-54-4720,EQUIPETROL,Normal,Femenino,Lacteos,42.42,8,16.968,356.328,1/30/2019,13:58,Monedero electrónico,339.36,4.761904762,16.968
760-90-2357,SUR,Miembro,Masculino,Lacteos,74.51,6,22.353,469.413,3/20/2019,15:08,Monedero electrónico,447.06,4.761904762,22.353
514-37-2845,EQUIPETROL,Normal,Masculino,Congelados,99.25,2,9.925,208.425,3/20/2019,13:02,Efectivo,198.5,4.761904762,9.925
698-98-5964,TROMPILLO,Normal,Femenino,Lacteos,81.21,10,40.605,852.705,1/17/2019,13:01,Tarjeta de credito,812.1,4.761904762,40.605
718-57-9773,EQUIPETROL,Normal,Femenino,Limpieza Del Hogar,49.33,10,24.665,517.965,2/3/2019,16:40,Tarjeta de credito,493.3,4.761904762,24.665
651-88-7328,SUR,Normal,Femenino,Snack y Dulces,65.74,9,29.583,621.243,1/1/2019,13:55,Efectivo,591.66,4.761904762,29.583
241-11-2261,URUBO FIDALGA,Normal,Femenino,Limpieza Del Hogar,79.86,7,27.951,586.971,1/10/2019,10:33,Tarjeta de credito,559.02,4.761904762,27.951
408-26-9866,TROMPILLO,Normal,Femenino,Limpieza Del Hogar,73.98,7,25.893,543.753,3/2/2019,16:42,Monedero electrónico,517.86,4.761904762,25.893
834-83-1826,SUR,Miembro,Femenino,Cuidado Personal,82.04,5,20.51,430.71,2/25/2019,17:16,Tarjeta de credito,410.2,4.761904762,20.51
343-61-3544,SUR,Miembro,Masculino,Bebidas,26.67,10,13.335,280.035,1/29/2019,11:48,Efectivo,266.7,4.761904762,13.335
239-48-4278,URUBO FIDALGA,Miembro,Masculino,Congelados,10.13,7,3.5455,74.4555,3/10/2019,19:35,Monedero electrónico,70.91,4.761904762,3.5455
355-34-6244,EQUIPETROL,Normal,Masculino,Lacteos,72.39,2,7.239,152.019,1/13/2019,19:55,Tarjeta de credito,144.78,4.761904762,7.239
550-84-8664,SUR,Normal,Masculino,Despensa y Abarrotes,85.91,5,21.4775,451.0275,3/22/2019,14:33,Tarjeta de credito,429.55,4.761904762,21.4775
339-96-8318,SUR,Miembro,Masculino,Bebidas,81.31,7,28.4585,597.6285,3/1/2019,19:49,Monedero electrónico,569.17,4.761904762,28.4585
458-61-0011,URUBO FIDALGA,Normal,Masculino,Snack y Dulces,60.3,4,12.06,253.26,2/20/2019,18:43,Efectivo,241.2,4.761904762,12.06
592-34-6155,REYES,Normal,Masculino,Limpieza Del Hogar,31.77,4,6.354,133.434,1/14/2019,14:43,Monedero electrónico,127.08,4.761904762,6.354
797-88-0493,EQUIPETROL,Normal,Femenino,Bebidas,64.27,4,12.854,269.934,3/26/2019,13:54,Efectivo,257.08,4.761904762,12.854
207-73-1363,TROMPILLO,Normal,Masculino,Snack y Dulces,69.51,2,6.951,145.971,3/1/2019,12:15,Monedero electrónico,139.02,4.761904762,6.951
390-31-6381,REYES,Normal,Masculino,Despensa y Abarrotes,27.22,3,4.083,85.743,1/7/2019,12:37,Efectivo,81.66,4.761904762,4.083
443-82-0585,SUR,Miembro,Femenino,Congelados,77.68,4,15.536,326.256,2/1/2019,19:54,Efectivo,310.72,4.761904762,15.536
339-18-7061,TROMPILLO,Miembro,Femenino,Cuidado Personal,92.98,2,9.298,195.258,2/13/2019,15:06,Tarjeta de credito,185.96,4.761904762,9.298
359-90-3665,SUR,Miembro,Femenino,Bebidas,18.08,4,3.616,75.936,1/14/2019,18:03,Tarjeta de credito,72.32,4.761904762,3.616
375-72-3056,REYES,Normal,Masculino,Despensa y Abarrotes,63.06,3,9.459,198.639,1/19/2019,15:58,Monedero electrónico,189.18,4.761904762,9.459
127-47-6963,REYES,Normal,Masculino,Congelados,51.71,4,10.342,217.182,3/9/2019,13:53,Tarjeta de credito,206.84,4.761904762,10.342
278-86-2735,URUBO FIDALGA,Normal,Femenino,Congelados,52.34,3,7.851,164.871,3/27/2019,14:03,Efectivo,157.02,4.761904762,7.851
695-28-6250,TROMPILLO,Normal,Femenino,Congelados,43.06,5,10.765,226.065,2/4/2019,16:38,Monedero electrónico,215.3,4.761904762,10.765
379-17-6588,EQUIPETROL,Normal,Masculino,Carnes y Embutidos,59.61,10,29.805,625.905,3/14/2019,11:07,Efectivo,596.1,4.761904762,29.805
227-50-3718,URUBO FIDALGA,Normal,Masculino,Bebidas,14.62,5,3.655,76.755,3/4/2019,12:23,Efectivo,73.1,4.761904762,3.655
302-15-2162,REYES,Miembro,Masculino,Carnes y Embutidos,46.53,6,13.959,293.139,3/3/2019,10:54,Tarjeta de credito,279.18,4.761904762,13.959
788-07-8452,TROMPILLO,Miembro,Femenino,Despensa y Abarrotes,24.24,7,8.484,178.164,1/27/2019,17:38,Monedero electrónico,169.68,4.761904762,8.484
560-49-6611,TROMPILLO,Miembro,Femenino,Cuidado Personal,45.58,1,2.279,47.859,2/7/2019,14:13,Efectivo,45.58,4.761904762,2.279
880-35-0356,REYES,Miembro,Femenino,Lacteos,75.2,3,11.28,236.88,2/5/2019,11:51,Monedero electrónico,225.6,4.761904762,11.28
585-11-6748,REYES,Miembro,Masculino,Lacteos,96.8,3,14.52,304.92,3/15/2019,13:05,Efectivo,290.4,4.761904762,14.52
470-31-3286,TROMPILLO,Normal,Masculino,Despensa y Abarrotes,14.82,3,2.223,46.683,3/1/2019,11:30,Tarjeta de credito,44.46,4.761904762,2.223
152-68-2907,URUBO FIDALGA,Normal,Masculino,Cuidado Personal,52.2,3,7.83,164.43,2/15/2019,13:30,Tarjeta de credito,156.6,4.761904762,7.83
123-35-4896,URUBO FIDALGA,Normal,Femenino,Cuidado Personal,46.66,9,20.997,440.937,2/17/2019,19:11,Monedero electrónico,419.94,4.761904762,20.997
258-69-7810,TROMPILLO,Normal,Femenino,Limpieza Del Hogar,36.85,5,9.2125,193.4625,1/26/2019,18:53,Efectivo,184.25,4.761904762,9.2125
334-64-2006,TROMPILLO,Miembro,Femenino,Limpieza Del Hogar,70.32,2,7.032,147.672,3/24/2019,14:22,Monedero electrónico,140.64,4.761904762,7.032
219-61-4139,EQUIPETROL,Normal,Masculino,Carnes y Embutidos,83.08,1,4.154,87.234,1/23/2019,17:16,Monedero electrónico,83.08,4.761904762,4.154
881-41-7302,TROMPILLO,Normal,Femenino,Lacteos,64.99,1,3.2495,68.2395,1/26/2019,10:06,Tarjeta de credito,64.99,4.761904762,3.2495
373-09-4567,REYES,Normal,Masculino,Carnes y Embutidos,77.56,10,38.78,814.38,3/14/2019,20:35,Monedero electrónico,775.6,4.761904762,38.78
642-30-6693,EQUIPETROL,Normal,Femenino,Cuidado Personal,54.51,6,16.353,343.413,3/17/2019,13:54,Monedero electrónico,327.06,4.761904762,16.353
484-22-8230,TROMPILLO,Miembro,Femenino,Despensa y Abarrotes,51.89,7,18.1615,381.3915,1/8/2019,20:08,Efectivo,363.23,4.761904762,18.1615
830-58-2383,REYES,Normal,Masculino,Carnes y Embutidos,31.75,4,6.35,133.35,2/8/2019,15:26,Efectivo,127.0,4.761904762,6.35
559-98-9873,TROMPILLO,Miembro,Femenino,Snack y Dulces,53.65,7,18.7775,394.3275,2/10/2019,12:56,Monedero electrónico,375.55,4.761904762,18.7775
544-32-5024,SUR,Miembro,Femenino,Bebidas,49.79,4,9.958,209.118,3/28/2019,19:16,Tarjeta de credito,199.16,4.761904762,9.958
318-12-0304,TROMPILLO,Normal,Masculino,Panaderia,30.61,1,1.5305,32.1405,1/23/2019,12:20,Monedero electrónico,30.61,4.761904762,1.5305
349-97-8902,SUR,Miembro,Masculino,Congelados,57.89,2,5.789,121.569,1/17/2019,10:37,Monedero electrónico,115.78,4.761904762,5.789
421-95-9805,TROMPILLO,Normal,Femenino,Panaderia,28.96,1,1.448,30.408,2/7/2019,10:18,Tarjeta de credito,28.96,4.761904762,1.448
277-35-5865,SUR,Miembro,Femenino,Cuidado Personal,98.97,9,44.5365,935.2665,3/9/2019,11:23,Efectivo,890.73,4.761904762,44.5365
789-23-8625,SUR,Miembro,Masculino,Panaderia,93.22,3,13.983,293.643,1/24/2019,11:45,Efectivo,279.66,4.761904762,13.983
284-54-4231,REYES,Miembro,Masculino,Panaderia,80.93,1,4.0465,84.9765,1/19/2019,16:08,Tarjeta de credito,80.93,4.761904762,4.0465
443-59-0061,TROMPILLO,Miembro,Masculino,Snack y Dulces,67.45,10,33.725,708.225,2/3/2019,11:25,Monedero electrónico,674.5,4.761904762,33.725
509-29-3912,REYES,Miembro,Femenino,Cuidado Personal,38.72,9,17.424,365.904,3/20/2019,12:24,Monedero electrónico,348.48,4.761904762,17.424
327-40-9673,URUBO FIDALGA,Miembro,Masculino,Limpieza Del Hogar,72.6,6,21.78,457.38,1/13/2019,19:51,Efectivo,435.6,4.761904762,21.78
840-19-2096,REYES,Miembro,Masculino,Lacteos,87.91,5,21.9775,461.5275,3/14/2019,18:10,Monedero electrónico,439.55,4.761904762,21.9775
828-46-6863,SUR,Miembro,Masculino,Snack y Dulces,98.53,6,29.559,620.739,1/23/2019,11:22,Tarjeta de credito,591.18,4.761904762,29.559
641-96-3695,URUBO FIDALGA,Miembro,Femenino,Snack y Dulces,43.46,6,13.038,273.798,2/7/2019,17:55,Monedero electrónico,260.76,4.761904762,13.038
420-97-3340,TROMPILLO,Normal,Femenino,Despensa y Abarrotes,71.68,3,10.752,225.792,3/28/2019,15:30,Tarjeta de credito,215.04,4.761904762,10.752
436-54-4512,TROMPILLO,Miembro,Femenino,Snack y Dulces,91.61,1,4.5805,96.1905,3/20/2019,19:44,Efectivo,91.61,4.761904762,4.5805
670-79-6321,EQUIPETROL,Miembro,Femenino,Bebidas,94.59,7,33.1065,695.2365,1/17/2019,15:27,Tarjeta de credito,662.13,4.761904762,33.1065
852-62-7105,TROMPILLO,Normal,Femenino,Bebidas,83.25,10,41.625,874.125,1/12/2019,11:25,Tarjeta de credito,832.5,4.761904762,41.625
598-06-7312,REYES,Miembro,Masculino,Bebidas,91.35,1,4.5675,95.9175,2/16/2019,15:42,Efectivo,91.35,4.761904762,4.5675
135-13-8269,EQUIPETROL,Miembro,Femenino,Lacteos,78.88,2,7.888,165.648,1/26/2019,16:04,Efectivo,157.76,4.761904762,7.888
816-57-2053,EQUIPETROL,Normal,Masculino,Cuidado Personal,60.87,2,6.087,127.827,3/9/2019,12:37,Monedero electrónico,121.74,4.761904762,6.087
628-90-8624,SUR,Miembro,Masculino,Despensa y Abarrotes,82.58,10,41.29,867.09,3/14/2019,14:41,Efectivo,825.8,4.761904762,41.29
856-66-2701,SUR,Miembro,Masculino,Lacteos,53.3,3,7.995,167.895,1/25/2019,14:19,Monedero electrónico,159.9,4.761904762,7.995
308-39-1707,REYES,Normal,Femenino,Despensa y Abarrotes,12.09,1,0.6045,12.6945,1/26/2019,18:19,Tarjeta de credito,12.09,4.761904762,0.6045
149-61-1929,URUBO FIDALGA,Normal,Masculino,Lacteos,64.19,10,32.095,673.995,1/19/2019,14:08,Tarjeta de credito,641.9,4.761904762,32.095
655-07-2265,TROMPILLO,Normal,Masculino,Limpieza Del Hogar,78.31,3,11.7465,246.6765,3/5/2019,16:38,Monedero electrónico,234.93,4.761904762,11.7465
589-02-8023,URUBO FIDALGA,Miembro,Masculino,Congelados,83.77,2,8.377,175.917,1/15/2019,10:54,Tarjeta de credito,167.54,4.761904762,8.377
420-04-7590,REYES,Normal,Masculino,Limpieza Del Hogar,99.7,3,14.955,314.055,3/18/2019,11:29,Monedero electrónico,299.1,4.761904762,14.955
182-88-2763,SUR,Miembro,Masculino,Bebidas,79.91,3,11.9865,251.7165,3/20/2019,19:28,Tarjeta de credito,239.73,4.761904762,11.9865
188-55-0967,REYES,Miembro,Masculino,Despensa y Abarrotes,66.47,10,33.235,697.935,1/15/2019,15:01,Tarjeta de credito,664.7,4.761904762,33.235
610-46-4100,EQUIPETROL,Normal,Masculino,Panaderia,28.95,7,10.1325,212.7825,3/3/2019,20:31,Tarjeta de credito,202.65,4.761904762,10.1325
318-81-2368,SUR,Normal,Femenino,Bebidas,46.2,1,2.31,48.51,3/19/2019,12:16,Efectivo,46.2,4.761904762,2.31
364-33-8584,TROMPILLO,Miembro,Femenino,Snack y Dulces,17.63,5,4.4075,92.5575,3/8/2019,15:27,Efectivo,88.15,4.761904762,4.4075
665-63-9737,REYES,Normal,Masculino,Despensa y Abarrotes,52.42,3,7.863,165.123,2/27/2019,17:36,Monedero electrónico,157.26,4.761904762,7.863
695-09-5146,URUBO FIDALGA,Miembro,Femenino,Snack y Dulces,98.79,3,14.8185,311.1885,2/23/2019,20:00,Monedero electrónico,296.37,4.761904762,14.8185
155-45-3814,TROMPILLO,Miembro,Femenino,Panaderia,88.55,8,35.42,743.82,3/19/2019,15:29,Monedero electrónico,708.4,4.761904762,35.42
794-32-2436,URUBO FIDALGA,Miembro,Masculino,Bebidas,55.67,2,5.567,116.907,3/27/2019,15:08,Monedero electrónico,111.34,4.761904762,5.567
131-15-8856,URUBO FIDALGA,Miembro,Femenino,Lacteos,72.52,8,29.008,609.168,3/30/2019,19:26,Tarjeta de credito,580.16,4.761904762,29.008
273-84-2164,EQUIPETROL,Miembro,Masculino,Limpieza Del Hogar,12.05,5,3.0125,63.2625,2/16/2019,15:53,Monedero electrónico,60.25,4.761904762,3.0125
706-36-6154,REYES,Miembro,Masculino,Lacteos,19.36,9,8.712,182.952,1/18/2019,18:43,Monedero electrónico,174.24,4.761904762,8.712
778-89-7974,URUBO FIDALGA,Normal,Masculino,Limpieza Del Hogar,70.21,6,21.063,442.323,3/30/2019,14:58,Efectivo,421.26,4.761904762,21.063
574-31-8277,SUR,Miembro,Masculino,Bebidas,33.63,1,1.6815,35.3115,3/20/2019,19:55,Efectivo,33.63,4.761904762,1.6815
859-71-0933,EQUIPETROL,Miembro,Femenino,Carnes y Embutidos,15.49,2,1.549,32.529,1/16/2019,15:10,Efectivo,30.98,4.761904762,1.549
740-11-5257,REYES,Normal,Masculino,Despensa y Abarrotes,24.74,10,12.37,259.77,2/24/2019,16:44,Efectivo,247.4,4.761904762,12.37
369-82-2676,URUBO FIDALGA,Normal,Masculino,Despensa y Abarrotes,75.66,5,18.915,397.215,1/15/2019,18:22,Monedero electrónico,378.3,4.761904762,18.915
563-47-4072,URUBO FIDALGA,Normal,Femenino,Cuidado Personal,55.81,6,16.743,351.603,1/22/2019,11:52,Efectivo,334.86,4.761904762,16.743
742-04-5161,EQUIPETROL,Miembro,Masculino,Despensa y Abarrotes,72.78,10,36.39,764.19,2/3/2019,17:24,Efectivo,727.8,4.761904762,36.39
149-15-7606,REYES,Miembro,Masculino,Snack y Dulces,37.32,9,16.794,352.674,3/6/2019,15:31,Monedero electrónico,335.88,4.761904762,16.794
133-77-3154,URUBO FIDALGA,Miembro,Masculino,Snack y Dulces,60.18,4,12.036,252.756,2/16/2019,18:04,Tarjeta de credito,240.72,4.761904762,12.036
169-52-4504,REYES,Normal,Femenino,Congelados,15.69,3,2.3535,49.4235,3/14/2019,14:13,Tarjeta de credito,47.07,4.761904762,2.3535
250-81-7186,URUBO FIDALGA,Normal,Femenino,Snack y Dulces,99.69,1,4.9845,104.6745,2/27/2019,10:23,Tarjeta de credito,99.69,4.761904762,4.9845
562-12-5430,SUR,Miembro,Femenino,Cuidado Personal,88.15,3,13.2225,277.6725,1/18/2019,10:11,Monedero electrónico,264.45,4.761904762,13.2225
816-72-8853,REYES,Miembro,Femenino,Cuidado Personal,27.93,5,6.9825,146.6325,1/29/2019,15:48,Efectivo,139.65,4.761904762,6.9825
491-38-3499,TROMPILLO,Miembro,Masculino,Congelados,55.45,1,2.7725,58.2225,2/26/2019,17:46,Tarjeta de credito,55.45,4.761904762,2.7725
322-02-2271,SUR,Normal,Femenino,Limpieza Del Hogar,42.97,3,6.4455,135.3555,2/3/2019,11:46,Efectivo,128.91,4.761904762,6.4455
842-29-4695,SUR,Miembro,Masculino,Congelados,17.14,7,5.999,125.979,1/16/2019,12:07,Tarjeta de credito,119.98,4.761904762,5.999
725-67-2480,TROMPILLO,Miembro,Femenino,Carnes y Embutidos,58.75,6,17.625,370.125,3/24/2019,18:14,Tarjeta de credito,352.5,4.761904762,17.625
641-51-2661,REYES,Miembro,Femenino,Cuidado Personal,87.1,10,43.55,914.55,2/12/2019,14:45,Tarjeta de credito,871.0,4.761904762,43.55
714-02-3114,TROMPILLO,Normal,Femenino,Carnes y Embutidos,98.8,2,9.88,207.48,2/21/2019,11:39,Efectivo,197.6,4.761904762,9.88
518-17-2983,REYES,Normal,Femenino,Cuidado Personal,48.63,4,9.726,204.246,2/4/2019,15:44,Monedero electrónico,194.52,4.761904762,9.726
779-42-2410,TROMPILLO,Miembro,Masculino,Congelados,57.74,3,8.661,181.881,2/20/2019,13:06,Monedero electrónico,173.22,4.761904762,8.661
190-14-3147,REYES,Normal,Femenino,Congelados,17.97,4,3.594,75.474,2/23/2019,20:43,Monedero electrónico,71.88,4.761904762,3.594
408-66-6712,URUBO FIDALGA,Miembro,Femenino,Snack y Dulces,47.71,6,14.313,300.573,2/16/2019,14:19,Monedero electrónico,286.26,4.761904762,14.313
679-22-6530,REYES,Normal,Femenino,Limpieza Del Hogar,40.62,2,4.062,85.302,1/17/2019,10:01,Tarjeta de credito,81.24,4.761904762,4.062
588-47-8641,URUBO FIDALGA,Miembro,Masculino,Lacteos,56.04,10,28.02,588.42,1/14/2019,19:30,Monedero electrónico,560.4,4.761904762,28.02
642-61-4706,REYES,Miembro,Masculino,Cuidado Personal,93.4,2,9.34,196.14,3/30/2019,16:34,Efectivo,186.8,4.761904762,9.34
576-31-4774,EQUIPETROL,Normal,Femenino,Panaderia,73.41,3,11.0115,231.2415,3/2/2019,13:10,Monedero electrónico,220.23,4.761904762,11.0115
556-41-6224,TROMPILLO,Normal,Masculino,Panaderia,33.64,8,13.456,282.576,2/15/2019,17:10,Tarjeta de credito,269.12,4.761904762,13.456
811-03-8790,EQUIPETROL,Normal,Femenino,Congelados,45.48,10,22.74,477.54,3/1/2019,10:22,Tarjeta de credito,454.8,4.761904762,22.74
242-11-3142,EQUIPETROL,Miembro,Masculino,Congelados,83.77,2,8.377,175.917,2/24/2019,19:57,Efectivo,167.54,4.761904762,8.377
752-23-3760,REYES,Miembro,Femenino,Cuidado Personal,64.08,7,22.428,470.988,2/19/2019,19:29,Tarjeta de credito,448.56,4.761904762,22.428
274-05-5470,URUBO FIDALGA,Miembro,Femenino,Cuidado Personal,73.47,4,14.694,308.574,2/23/2019,18:30,Efectivo,293.88,4.761904762,14.694
648-94-3045,SUR,Normal,Masculino,Cuidado Personal,58.95,10,29.475,618.975,2/7/2019,14:27,Monedero electrónico,589.5,4.761904762,29.475
130-67-4723,URUBO FIDALGA,Miembro,Masculino,Congelados,48.5,6,14.55,305.55,1/11/2019,13:57,Monedero electrónico,291.0,4.761904762,14.55
528-87-5606,URUBO FIDALGA,Miembro,Femenino,Panaderia,39.48,1,1.974,41.454,2/12/2019,19:43,Efectivo,39.48,4.761904762,1.974
320-85-2052,SUR,Normal,Femenino,Congelados,34.81,1,1.7405,36.5505,1/14/2019,10:11,Tarjeta de credito,34.81,4.761904762,1.7405
370-96-0655,EQUIPETROL,Normal,Femenino,Carnes y Embutidos,49.32,6,14.796,310.716,1/9/2019,13:46,Monedero electrónico,295.92,4.761904762,14.796
105-10-6182,EQUIPETROL,Miembro,Masculino,Limpieza Del Hogar,21.48,2,2.148,45.108,2/27/2019,12:22,Monedero electrónico,42.96,4.761904762,2.148
510-79-0415,EQUIPETROL,Miembro,Femenino,Despensa y Abarrotes,23.08,6,6.924,145.404,1/24/2019,19:20,Monedero electrónico,138.48,4.761904762,6.924
241-96-5076,REYES,Miembro,Femenino,Limpieza Del Hogar,49.1,2,4.91,103.11,1/8/2019,12:58,Tarjeta de credito,98.2,4.761904762,4.91
767-97-4650,TROMPILLO,Miembro,Femenino,Cuidado Personal,64.83,2,6.483,136.143,1/8/2019,11:59,Tarjeta de credito,129.66,4.761904762,6.483
648-83-1321,EQUIPETROL,Miembro,Masculino,Panaderia,63.56,10,31.78,667.38,1/16/2019,17:59,Efectivo,635.6,4.761904762,31.78
173-57-2300,TROMPILLO,Miembro,Masculino,Lacteos,72.88,2,7.288,153.048,3/13/2019,12:51,Efectivo,145.76,4.761904762,7.288
305-03-2383,SUR,Normal,Femenino,Cuidado Personal,67.1,3,10.065,211.365,2/15/2019,10:36,Efectivo,201.3,4.761904762,10.065
394-55-6384,REYES,Miembro,Femenino,Limpieza Del Hogar,70.19,9,31.5855,663.2955,1/25/2019,13:38,Efectivo,631.71,4.761904762,31.5855
